smiles,DockingScore
Nc1nc(NCCCC(=O)NO)c2c(n1)[nH]cn2,-8.256332397460938
COc1cc(O)cc2c1c1c(O)cccc1cc2,-8.256149291992188
OCc1cc(Br)c(c(c1Br)O)O,-8.256031036376953
OC[C@H]([C@H]([C@@H](C(=O)NN)O)O)O,-8.25597858428955
Oc1c(ccc2c1cccc2)Cc1cccs1,-8.25560188293457
Oc1nc2c(nc1O)cc(c(c2[N+](=O)[O-])Cl)Br,-8.255550384521484
Oc1ccccc1Cn1c(O)nc2c1ccc(c2)C(F)(F)F,-8.255346298217773
O[C@@H]1[C@@H](O)[C@H](O)[C@@]2([C@@H]3[C@@H]1c1cc4OCOc4cc1C[NH+]3CC2)O,-8.254998207092285
Oc1nc2c(nc1O)cc(c(c2Cl)F)F,-8.253870010375977
NNC(=O)[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-8.253647804260254
Cc1ccc(c(c1)C(=O)NCCc1ccccc1)O,-8.25356674194336
On1c(=O)[nH]c2c1cncc2,-8.253222465515137
OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)c1[nH]nc2c1[nH]cnc2=O,-8.253094673156738
Fc1cccc(c1)C([NH2+]CC1(O)COCC1)C,-8.252975463867188
OC[C@H]1S[C@H](O)[C@@H]([C@H]([C@@H]1O)O)O,-8.252704620361328
OC[C@@H](N(S(=O)(=O)c1ccc2c(c1)cccc2)CCC(C)C)C(=O)NO,-8.252594947814941
BrCC(=O)c1ccc2c(c1)ccc(c2)O,-8.252366065979004
COc1ccc2c(c1)N(O)C(=O)CO2,-8.25208854675293
O[C@@H]1[C@@H](O)C[NH2+]C[C@H]1O,-8.252079963684082
OC[C@@H]1[NH2+]CC[C@@H]([C@H]1O)O,-8.252002716064453
OCC1O[C@H](C(=O)N)C(C(C1O)O)O,-8.251718521118164
C=CCc1c(O)ccc2c1ncn2c1ccccc1,-8.249504089355469
COc1cc(ccc1O)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[NH2+]2,-8.24833869934082
OC[C@H]1O[C@@H]2[C@@H]([C@H]([C@@H]1O)O)OC(=O)c1c2c(O)c(c(c1)O)O,-8.247483253479004
ONC(=O)CCNc1cc(Cl)ccc1Cl,-8.247306823730469
O[C@H]1[C@H](O)[C@H]2CO[C@@H]([C@@H]1O)O2,-8.247084617614746
[O-]C(=O)/C=C/c1cc(O)ccc1O,-8.246736526489258
OCC(=O)NC(CO)(CO)C,-8.24673080444336
CCCC(P(=O)(C(Cc1ccccc1)O)[O-])[NH3+],-8.246389389038086
Clc1cc2nc(O)c(nc2c(c1Cl)Cn1ccnn1)O,-8.245973587036133
ONC(=O)c1ncc(c(c1O)CO)COc1ccc(cc1)F,-8.245892524719238
Oc1ccc(c(c1)O)C(=O)OCc1cc(=O)n2c(n1)scc2,-8.245353698730469
Cc1c(O)c(C)c2c(c1[O-])c(=O)cco2,-8.244331359863281
[NH3+][C@@H]1c2ccccc2C2([C@H]1O)CCN(CC2)c1ncccc1C(F)(F)F,-8.244050025939941
Fc1cccc(c1)C(C[NH2+]Cc1c(nn(c1Cl)C)C(C)C)O,-8.244029998779297
CCc1c(CC)cc2c(c1[N+](=O)[O-])nc(c(n2)O)O,-8.243422508239746
OCCOC(=O)C(=C)C(c1ccccn1)O,-8.242990493774414
CC[C@H]1[NH2+]C[C@H]([C@@H]([C@H]1O)O)O,-8.242870330810547
COc1cc(O)c2c(c1)ccc1c2c(O)cc(c1)O,-8.242807388305664
OCC(Cn1cnc2c1nc(N)[nH]c2=O)O,-8.242597579956055
[NH3+]CC[C@@H]1OC(CO)C(C(C1O)O)O,-8.242439270019531
OC[C@@H]([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O,-8.242216110229492
On1c2c(F)c(F)ccc2[nH]c1=O,-8.242027282714844
CC(Cc1nccc2c1ccc(n2)O)C,-8.241973876953125
Oc1ccc2c(c1)[nH]c(=N)c1n2cc2c1cccc2F,-8.241926193237305
Oc1ccccc1C[NH2+]Cc1ccccc1,-8.24161148071289
Oc1nc2c(nc1O)nc(c(c2C)Cl)C,-8.241430282592773
Oc1nc2ccc3c(c2nc1O)CCCN3,-8.241328239440918
Oc1ccc2c(c1)cc(o2)c1ccccc1,-8.240893363952637
CCC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O,-8.240797996520996
COC(=O)c1cnn2c1nc(C)c(c2O)Cc1ccc(cc1)F,-8.240750312805176
OC(c1ccccc1)CC[NH+](C)C,-8.240633010864258
Oc1ccc2c(c1C)OCO2,-8.240079879760742
CCC(=O)c1ccc(c(c1)CC=C(C)C)O,-8.239940643310547
OC[C@H]1O[C@@H]2SC(=N[C@@H]2[C@H]([C@H]1O)O)C,-8.23987865447998
OCC(C(C(C(=O)NN)O)O)O,-8.23957633972168
CC(c1c(O)nc(nc1O)SCCC(=O)[O-])C,-8.23957633972168
Oc1cccc2c1ccnc2,-8.239469528198242
[NH3+]CC(COc1ccccc1C)O,-8.238755226135254
[O-][N+](=O)c1cc2nc(O)c(nc2cc1n1cccn1)O,-8.238555908203125
C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(F)c(=O)[nH]c1=O,-8.238395690917969
O/N=C/c1c(CO)cnc(c1O)C,-8.238208770751953
Oc1ccc2c(c1)oc(=O)c(c2C)C,-8.237992286682129
ONC(=O)C1=CCC(C1)[NH3+],-8.237834930419922
Oc1ccc2c(c1)ccc1c2C[NH2+]CC1,-8.236778259277344
O[C@@H]1C[C@H](O)[C@H](C[C@@H]1C)O,-8.236419677734375
NNC(=O)[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-8.235091209411621
OC(c1ccc2c(c1)OCO2)CNC(=[NH2+])N,-8.23497486114502
OCC(c1ccccc1)O,-8.234960556030273
CNC(=O)COc1ccccc1OCC(C[NH2+]C(C)(C)C)O,-8.23456859588623
O[C@@H]1C[NH2+]C2([C@H]([C@H]1O)O)CC2,-8.234501838684082
CCC(C(C(Cc1ccccc1)O)O)C,-8.234456062316895
O=C(Nc1cnc2c(c1O)ccc(c2)Cl)NCC1CC1,-8.234216690063477
Oc1ccc2c(c1)oc1c(c2=O)sc2c1cccc2,-8.232867240905762
C#CC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1-c3cc(c2)O)O)O,-8.232608795166016
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc2c1nc(N)nc2Cl,-8.23259162902832
OCC([C@H](C(=O)N/C=C/C(=O)OCc1ccccc1)O)(C)C,-8.232178688049316
Cn1c2ccccc2c(=O)n(c1=O)O,-8.23153305053711
Oc1cc2CC[C@@H]3[C@@H](c2cc1O)c1cccc(c1C[NH2+]3)C,-8.23153018951416
Oc1ccccc1CNc1ccc(cc1)[N+](=O)[O-],-8.231412887573242
CC(c1cc(no1)C(=O)N)(CCC)O,-8.23076343536377
NC(=O)N(Cc1ccco1)O,-8.230682373046875
C=CC(/C=C/c1ccc(cc1)O)(C)C,-8.230509757995605
O=C1c2cccc3c2c(C(=O)C1(O)O)ccc3,-8.230432510375977
Oc1ccc2c(c1)oc(=O)c1c2CCC1,-8.22988510131836
CSc1ccc(cc1)Cc1ccc2c(c1O)cccc2,-8.229443550109863
CCCNc1ccc2c(n1)n(nn2)c1ccc(cc1)O,-8.228921890258789
OCC(NC(=O)c1ccc(nn1)O)(CO)C,-8.228887557983398
Oc1cc2c(cc1O)[nH]c1c2cc(O)c(c1)O,-8.228816032409668
Oc1ccc2c(c1)onc2c1cccc2c1cccc2O,-8.228429794311523
Clc1cc(Cl)c2c(c1)nc(c(c2Cl)O)O,-8.228315353393555
[O-]C(=O)[C@H](CSC(=O)c1ccccc1O)[NH3+],-8.228124618530273
Brc1ccc(cc1)Cc1ccc2c(c1O)cccc2,-8.228058815002441
CCO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-8.227947235107422
Oc1cccc(c1)c1ncc(c(n1)O)O,-8.22754955291748
COc1c(O)c(OC)cc2c1C(=O)CO2,-8.22687816619873
C=Cc1c(C)c(O)cc2c1ccc1c2ccc(c1C)O,-8.226472854614258
OC(C[NH2+]C(C)(C)C)CON=C1CCCC1,-8.225773811340332
O=C(C1CCOCC1)/C=C/c1ccc(c(c1)O)O,-8.224796295166016
O=c1n(O)c2c(n1C)cccc2,-8.224525451660156
COc1cc(ccc1OC)CC(=O)Nc1cc(C)ccc1O,-8.224279403686523
CC[C@](c1ccccc1)(C(=O)O[C@H]1CC[NH+]2[C@@H]1C(=CC2)CO)O,-8.224273681640625
CCC/C=N/NC(=O)c1ccccc1O,-8.224167823791504
NC(=O)N(C(c1ccc(o1)C(=O)[O-])C)O,-8.224004745483398
Oc1nc(O)c2c(c1)cc(nc2O)O,-8.223873138427734
O=C(c1ccc(cc1)S(=O)(=O)C)NC(=O)c1ccccc1O,-8.22297477722168
Cc1nn2cc([nH+]c2nc1O)c1ccccc1,-8.222925186157227
O=C1C=C(/C=C/C(O)(C)C)[C@@](C[C@H]1O)(C)O,-8.222023963928223
CCCCC[NH+]1C[C@H](O)[C@H]([C@@H]([C@@H]1CO)O)O,-8.221774101257324
N#Cc1ncn(c1/N=C/c1cc(O)c(c(c1)O)O)C,-8.221420288085938
Cc1nc2n(c1O)ccnc2,-8.220354080200195
CCC(C(CNC(=O)c1conc1C1CC1)O)C,-8.220185279846191
ONC(=O)C(C(=O)[O-])CCC(=O)[O-],-8.220098495483398
[O-]c1ccc(cc1)S(=O)(=O)N,-8.219558715820312
CCc1cccc2c1ncc(c2O)C(=O)N1CCCCCC1,-8.219439506530762
Oc1c2ccccc2cc2c1ccc(c2O)O,-8.21912956237793
Oc1ccc(cc1)C(=O)c1oc2c(c1)cc(c(c2)O)O,-8.218764305114746
CC(=O)OCC1OC(C(C1O)O)n1ccc(=O)[nH]c1=O,-8.2186279296875
Oc1cc2c(cc1O)oc1c2c(=O)oc2c1cccc2,-8.218612670898438
Clc1ccc(cc1)c1c[nH]c([nH+]1)C(c1ccccc1)O,-8.218271255493164
COc1ccc(cc1)[C@@H](c1ccccn1)O,-8.21783447265625
Oc1ccc2c(c1)C(=O)CCC2c1ccc(c(c1)Cl)Cl,-8.217768669128418
O=c1n(O)c2ccccc2n(c1=O)O,-8.217486381530762
Oc1ccc(cc1)c1[nH]c2c(c1C)nccn2,-8.216876029968262
OCC1OC(=O)C(=C)C1O,-8.216850280761719
OCc1cc(Cc2cc(C)c(c(c2)CO)O)cc(c1O)C,-8.216724395751953
O[C@@H]1[C@H](O)C[NH+]2[C@@H]([C@H]1O)[C@@H](O)CC2,-8.216266632080078
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)Cn1nnc(c1C)c1ccccc1,-8.214532852172852
CC(=O)N(c1ccc2-c3c(Cc2c1)cccc3)O,-8.213281631469727
OCc1cc2OCCOc2c(c1)Cl,-8.213081359863281
ON1C(=O)COc2c1cccc2Cl,-8.2128324508667
COc1ccc(c(c1)O)C(=O)NC(c1cc2c(o1)cccc2)C,-8.212797164916992
O=C(Nc1ccc(cc1O)N)Cc1ccc(cc1)F,-8.212743759155273
CCc1n[nH]c(=O)n1/N=C/c1ccccc1O,-8.212295532226562
Cc1cnc(c2c1n([C@@H]1C=C([C@H]([C@H]1O)O)CO)cn2)N,-8.21204948425293
Oc1ccc2c(c1C[NH+]1CCCCC1)nc([nH]2)c1ccccc1,-8.212018013000488
[NH3+]Cc1ccc(c(c1O)O)O,-8.211692810058594
Oc1ccccc1NC(=O)c1ccccc1O,-8.211523056030273
Oc1nc(O)c2c(n1)ncn2C,-8.211170196533203
Oc1ccc2c(-c3oc4c(c3CC2)ccc(c4)O)c1,-8.21102523803711
OC[C@H]1OC(F)[C@H]([C@H]([C@@H]1O)O)F,-8.210597038269043
[O-]C(=O)c1c(O)c(F)cc(c1F)F,-8.209188461303711
N#Cc1ccc(cc1)C/N=C/1\C(=C(\C1=N/CC(C)C)O)O,-8.209153175354004
OC[C@@H]([C@H]1OC(=O)C(=C1[O-])O)O,-8.208688735961914
Cc1nc(nc(c1)O)NN1C(Cl)C(=O)C1c1ccco1,-8.208672523498535
Oc1ccccc1/C=N/Cc1ccco1,-8.208529472351074
O=C1c2ccccc2C(C1(O)[C@]1(O)C(=O)c2c(C1(O)O)cccc2)(O)O,-8.208288192749023
Oc1cc(cc(c1O)O)c1nsc(=O)o1,-8.207732200622559
OC(COC(=O)c1ccc2c(c1)cccc2)C[NH2+]C(C)C,-8.207305908203125
[O-]C(=O)c1c(C)cc(c(c1O)C)O,-8.206816673278809
OCC(CSC(=S)N(CC)CC)O,-8.206514358520508
O=C(N(O)C)/C=C/c1ccc2c(c1)cccc2,-8.206171035766602
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc2c1nc([nH]c2=O)N(C)C,-8.20582389831543
ONC(=O)c1ccccn1,-8.205652236938477
OC[C@H]1OC([C@@H]([C@@H]1O)O)n1ncc2c1nc(C)nc2N,-8.205496788024902
COc1c(O)c(O)cc2c1c1c(O)cccc1cc2,-8.205413818359375
Cc1ccc(cc1)c1nnc(c(c1)Cc1ccncc1)O,-8.205316543579102
Oc1ccc(cc1)C(=O)OCc1cccc(c1)C,-8.20473575592041
CCC[NH+]1C[C@@H]2Cc3ccc(c(c3-c3c2c(C1)ccc3)O)O,-8.20462417602539
Clc1ccc(c(c1)n1nc(nc1O)c1cccc(c1)C(F)(F)F)O,-8.20414924621582
Nc1nccc2c1ncn2[C@H]1C=C[C@@H]([C@@H]1O)O,-8.20407485961914
Oc1cc(C)c2-c(o1)nnc2,-8.203837394714355
On1c(n[nH]c1=O)Cc1ccccc1,-8.20358657836914
NC[C@H]1[NH2+][C@@H]([C@H]([C@@H]1O)O)CO,-8.203181266784668
Cc1scc(n1)c1ccc(c(c1)O)O,-8.202531814575195
Oc1ccc2c(c1)nc1c(n2)cccc1,-8.202442169189453
[O-]C(=O)c1cc(O)c2c(n1)cccc2O,-8.20205307006836
ONC(=O)c1ccc(cc1)N,-8.201730728149414
O=C1c2ccccc2C(=O)c2c1ccc(c2[O-])O,-8.199142456054688
COc1ccc(cc1)C/N=C/1\C(=C(\C1=N/C(C)(C)C)O)O,-8.19905948638916
OC(CC1(O)CCOCC1)Cn1nnc(c1)c1ccccc1F,-8.199003219604492
CCC[C@H]([C@@H]1[NH2+][C@H]([C@@H]([C@H]1O)O)CO)O,-8.198966979980469
Fc1cc(F)c2c(c1)oc(c(c2=O)[O-])c1cc(O)c(c(c1)O)O,-8.198649406433105
CO[C@H]1O[C@H](CCl)[C@H]([C@@H]([C@@H]1O)O)O,-8.198436737060547
N#CC(=C1CCc2c1cc(O)c(c2)O)C#N,-8.197013854980469
Oc1cc(ccc1O)/C=N/c1ccccc1O,-8.196966171264648
COc1cccc(c1O)/C=N/NC(=O)Cc1ccccc1,-8.196531295776367
O[C@@H]1[C@H]([NH3+])[C@H]([C@@H]([C@@H]1O)O)S,-8.196462631225586
Oc1ccc(c(c1)C)NC(=O)c1ccccc1,-8.196405410766602
OC[C@H]1O[C@@H]([C@H]([C@@H]1O)O)n1cnc2c1cc(N)[nH]c2=O,-8.196239471435547
[O-]C(=O)C(c1cccc(c1)[N+](=O)[O-])O,-8.19620132446289
O=C(Nc1ccc(cc1O)[N+](=O)[O-])Cc1ccc(cc1)F,-8.195920944213867
[O-]C(=O)c1cc(Br)c(cc1O)O,-8.195362091064453
ONC(=O)c1ccc(cc1)O,-8.194587707519531
Oc1ccc2c(c1O)cc1c3c2ccc2c3c(cc1)ccc2,-8.194257736206055
CC[C@H]1C[C@@H](O)[C@H]2[NH+](C1)C[C@H]([C@H]2O)O,-8.194079399108887
NC(=O)N(C/C=C/c1ccco1)O,-8.193452835083008
CCC[C@@H]([C@H]1CC(=C)C(=O)O1)O,-8.193076133728027
Oc1cc2OC(C=Cc2c(c1O)O)c1ccccc1,-8.193066596984863
On1c(=O)[nH]c2c(c1=O)cccc2,-8.192922592163086
O=C1c2ccccc2O[C@H]([C@@H]1O)c1cccc(c1O)O,-8.19202709197998
Oc1ccc2c(c1O)cccc2,-8.191869735717773
Nc1ccc(nc1)S(=O)(=O)N,-8.19174575805664
Fc1ccc2c(c1)N(O)C(=O)C(O2)c1ccccc1,-8.191401481628418
Fc1ccc(cc1)c1nnc(c(c1)Cc1ccccc1)O,-8.191304206848145
Oc1nc(N)c2c(n1)n(Cc1ccccc1)c(n2)O,-8.191291809082031
O/N=C/1\C[C@](O)(C[C@H]([C@@H]1O)O)C(=O)[O-],-8.1907377243042
[O-]c1c(O)cc(c2c1C(=O)c1ccccc1C2=O)[O-],-8.19039535522461
CC(Cc1cc(C)cc(n1)N)O,-8.19025707244873
Clc1cccc2c1c(=O)n(c(=O)[nH]2)O,-8.19009780883789
OC[C@@H]1C2C=CC([C@@H]1CO)O2,-8.189863204956055
OCC(COc1ccc(cc1)Br)O,-8.1878662109375
CC[C@H]1[NH2+]C[C@H]([C@@H]1O)O,-8.187063217163086
CCCCCCNc1nc(O)c2c(n1)nc[nH]2,-8.18655014038086
Oc1cc2oc3c(O)c(O)ccc3c(=O)c2cc1O,-8.186441421508789
CCC1(CO)CC(=O)NC1=O,-8.186403274536133
Oc1c(O)cc2c(c1[O-])c(=O)cc(o2)c1cccs1,-8.185843467712402
ONC(=O)c1coc(n1)c1ccc(cc1)C,-8.185791969299316
C[C@@H]1[C@H](O[C@H]([C@@H]1C)c1ccc(cc1)O)c1ccc(cc1)O,-8.185749053955078
CC(=O)Nc1cnc(c(c1)C(=O)[O-])O,-8.185003280639648
Clc1cccc(c1)C1C[NH2+]CCc2c1cc(O)c(c2Cl)O,-8.184593200683594
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2[S-],-8.18362045288086
Oc1ccc2c(n1)ccnc2n1cnc(n1)C,-8.1834716796875
NC(=[NH2+])NCCc1ccc(cc1)O,-8.182509422302246
Oc1ccc2c(c1)[C@H]1[C@H]([NH2+]C2)CCc2c1cc(O)c(c2)O,-8.182453155517578
COC(c1nc2ccccc2nc1O)c1ccccc1,-8.181304931640625
O=c1cc([O-])c2c(o1)c(O)c(cc2)O,-8.180818557739258
CCn1nc(c2c1c(O)nc(n2)Cc1ccccc1)C,-8.18039321899414
CCOc1ccc(cc1)Cc1ccc2c(c1O)cccc2,-8.180305480957031
COc1ccc(cc1)/C(=C/C(=O)c1cc2ccoc2cc1O)/O,-8.180130004882812
CO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)S,-8.179784774780273
Clc1nc2nc(O)c(nc2cc1Cl)O,-8.179678916931152
Oc1ccc2c(n1)cccc2c1cccnc1,-8.179540634155273
CC[NH+]([C@H]1C[C@@H](O)[C@@H]([C@H]([C@H]1O)O)O)CC,-8.17953872680664
Oc1ccc(cc1)C(=O)c1nc2ccccc2c(=O)[nH]1,-8.178979873657227
ON(c1ccccc1)C(=O)CC1CCCCC1,-8.17837905883789
Oc1ncc(c(n1)O)Cc1ccc(c(c1)Cl)Cl,-8.178044319152832
Cc1ccc(c(c1)/N=C/c1cc(C)ccc1O)O,-8.178009033203125
Oc1ccc2c(c1)onc2c1ccccc1O,-8.177529335021973
OC1=Cc2oc(=O)c3c(c2OC1O)c(O)c(c(c3)O)O,-8.177528381347656
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1scc2c1nc[nH]c2=O,-8.176652908325195
Oc1ccc(cc1O)c1cc(=O)n2c(n1)cccc2,-8.176207542419434
COC(=O)c1c(O)c(F)c(c(c1F)F)F,-8.175527572631836
O=C1c2ccccc2C(=O)c2c1c([O-])c(c(c2)O)O,-8.174866676330566
Oc1cc([O-])c2c(c1)[nH]c1c(c2=O)cc(c(c1)Cl)N,-8.174389839172363
OCc1nccc2c1ccc(n2)O,-8.173803329467773
O[C@@H]1CC=C2[C@]3([C@@H]1CC[C@H]3OC2=O)O,-8.173770904541016
Oc1nc2-c(n1)[nH]c1c(c2)c(C)c(cc1)C,-8.173505783081055
OCCc1c(C)nc2n(c1=O)cc[nH]2,-8.173456192016602
O=C(Nc1cc(Cl)ccc1O)COc1ccccc1Cl,-8.173238754272461
OCCC#Cc1cc(O)nnc1c1ccccc1,-8.172053337097168
O[C@@H]1C[NH+]2[C@@H]([C@@H]1O)[C@@H](O)CCC2,-8.171478271484375
Oc1ccc(cc1)c1nc2c(s1)cccc2,-8.171182632446289
CCCCCCCCC[NH2+][C@@H]1[C@H](O)[C@H](O)[C@H]([C@@H]([C@H]1O)O)O,-8.170409202575684
OC[C@H]([C@@H](c1ccc(c(c1)OC)OC)O)O,-8.17016887664795
OCC([NH2+]Cc1ccc2c3c1ccc1c3c(cc2)ccc1)(CO)CO,-8.169824600219727
C=CCc1ccc(c(c1)c1cc(ccc1O)C[C@H](CO)O)O,-8.16964340209961
Oc1ccc(cn1)C(=O)Nc1c[nH]nc1,-8.169557571411133
O[C@@H]1[C@H](CCn2c3c1cccc3[nH]c2=O)[NH2+]C(C)C,-8.169136047363281
Oc1cc2ccccc2cc1Cn1cccc1,-8.16909408569336
Oc1ccc(cc1)c1ccc2c([o+]1)cc(cc2)O,-8.16884994506836
ONC(=O)CC1Sc2ccccc2N(C1=O)CC1CCC1,-8.167543411254883
OC[C@H]1O[C@H]2[C@@H]([C@]1(O)CCO2)O,-8.167526245117188
Oc1ccc(cc1O)/C=C/OS(=O)(=O)[O-],-8.167322158813477
Cc1cc(=O)n2c(-c3cc(O)c(cc3CC2)O)c1,-8.167165756225586
Oc1nc2c(nc1O)nc(c(c2C)Cl)Cl,-8.166918754577637
OC(CC(=O)/C=C\c1ccccc1)CC(C)C,-8.166871070861816
Oc1ccc2c(c1)oc(=O)[nH]2,-8.166736602783203
ONC(=O)c1ccc(cc1O)Cc1ccccc1,-8.16672134399414
ONC(=O)c1cc2ccccc2cc1O,-8.166492462158203
COc1ccc2c(c1)ccc(c2O)Cc1ccccc1,-8.1663818359375
CO[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@@H]1O)O)O,-8.166237831115723
O=C1CC[C@H]2[C@@](C(=C1)C)(O)CC[C@]2(C)O,-8.166210174560547
OC[C@H]1O[C@@H](Oc2ccc(cc2)/C=N\NC(=S)N)[C@@H]([C@@H]([C@@H]1O)O)O,-8.165943145751953
OCc1c[nH+]c(c(c1N)O)C,-8.165769577026367
[O-]C(=O)CC(/C=N/c1cccc(c1O)O)O,-8.165496826171875
O/N=C/c1ncccc1O,-8.165273666381836
OCCCCO[C@@H]1OC(=C[C@@H](C1)c1coc2c(c1=O)cccc2)C(=O)N,-8.165061950683594
COc1ccc2c(c1)cc(o2)C(N(C(=O)N)O)C,-8.163290977478027
OC(CN1C(=O)NC(C1=O)(C)c1ccco1)COc1ccccc1F,-8.163244247436523
Clc1cccc(c1)CNC(=S)c1ccccc1O,-8.162999153137207
OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1F)O)O)c1cc(Cc2ccc3c(c2)OCCO3)c(c2c1OCC2)O,-8.162657737731934
CCC[C@@H]1[NH2+]C[C@H]([C@H]([C@@H]([C@H]1O)O)O)O,-8.162203788757324
O=C(c1sc2[n+](c1O)cccc2)CSc1ccccn1,-8.161816596984863
CNC1=[NH+]Cc2c(N1)cc(O)c(c2)O,-8.161744117736816
Oc1ccc(cc1)c1cc2c(o1)c(Cl)ccc2,-8.161599159240723
O[C@@H]1CO[C@H]([C@H]([C@H]1O)O)C,-8.161463737487793
Oc1ccc2c(c1)oc(=O)c(=O)[nH]2,-8.16124153137207
Oc1cc(C)c2c(n1)n(C)nc2c1ccccc1,-8.161026954650879
C[NH+]1Cc2cc(O)c(cc2C(C1)(C)C)O,-8.160831451416016
OCC1O/C(=N\OC(=O)Nc2ccccc2)/C(C(C1O)O)O,-8.160707473754883
OCCNC(=O)c1ccncc1,-8.159774780273438
OCC(C(C(C(c1nc2c([nH]1)ccc(c2)Cl)O)O)O)O,-8.15967082977295
Oc1ccc(cc1)C1NN=C(C1)c1ccccc1O,-8.1594820022583
Oc1ccc2c(c1)sc1c2CC[C@@]2([C@H]1CC[C@H]2O)C,-8.159425735473633
COc1nc(nc(c1O)C(=O)[O-])c1cccc(c1)O,-8.158637046813965
CCCC(=O)c1c(O)cccc1O,-8.15853500366211
Cc1cccc(c1)CN1C(=O)c2c(C1=O)c([O-])cc(c2)O,-8.158296585083008
Cc1nc(C)[nH]c(=O)c1CCC(=O)NO,-8.157865524291992
[O-]C(=O)CC/C(=C/Cc1c(C)c(C)c(c(c1O)Br)C)/C,-8.157758712768555
Oc1ccc(cn1)C(=O)[O-],-8.15745735168457
OC[C@H]1O[C@@H]([C@H]([C@@H]1O)O)n1cc(CC)c(=O)[nH]c1=O,-8.157448768615723
CCNC(=O)c1cc(O)c(c(c1)O)O,-8.156769752502441
NC(=O)N(Cc1nc2c(n1C)cccc2)O,-8.156570434570312
O=C1[C@@H]([NH3+])Cc2c(N1O)c(C)ccc2,-8.156231880187988
CCc1nccc(c1O)O,-8.155845642089844
OCCCC1Oc2cccc3c2C(=N1)c1c(O)cccc1C3=O,-8.155803680419922
Oc1ccc2c(c1)oc1c2c(C[NH2+]C(C)C)ccc1,-8.155645370483398
O=C(c1cc(O)c(cc1O)O)NCC[NH+]1CCCC1,-8.155386924743652
OCC(CNc1cc[nH+]c2c1cccc2)O,-8.154664039611816
O=c1[nH]c2c(o1)cc(c(c2)Cl)O,-8.154328346252441
[O-]C(=O)C(=O)/C=C(/c1cc(sc1C)c1ccccc1)\O,-8.153532028198242
Clc1cc(Cl)c2c(c1)nc(c(c2C(=O)[O-])O)O,-8.153493881225586
ONC(=O)c1cc2c(n1c1ccccc1)cccc2,-8.15236759185791
ClCc1cc(=O)oc2c1ccc(c2O)O,-8.15204906463623
COC(=O)[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,-8.151802062988281
Oc1nc(Cc2ccccc2)nc(c1O)C(=O)[O-],-8.151533126831055
N#CCOCC(C[n+]1ccccc1)O,-8.150920867919922
Cc1ncn(c1)c1cccc(c1)OS(=O)(=O)N,-8.15056324005127
COc1cc(ccc1O)c1nc2c(s1)cccc2,-8.14920711517334
OC(C(F)(F)F)Cc1ccccc1,-8.148951530456543
Oc1ccc2c(c1)C(=O)N(C2=O)c1ccccc1,-8.148866653442383
Oc1ccc2c(c1)nc1c(n2)cc(c(c1)N)C,-8.148305892944336
O=C(Nc1ccc(cc1O)[N+](=O)[O-])Nc1ccccc1,-8.147876739501953
O=C(/C=C/c1ccc(c(c1)O)O)NCC=C(C)C,-8.147799491882324
Oc1cc2ccnc3c2c(c1O)NC=C3,-8.147117614746094
C[C@H]1N=C(C)c2c(C1)c(ccc2O)c1ccccc1,-8.14665699005127
CC(=C)[C@@H](Cc1cc2ccc(=O)oc2cc1O)O,-8.14619255065918
OC(Cn1c(C)cc(=O)n2c1ncn2)COc1cc(C)ccc1C,-8.14599895477295
O=c1[nH]c2ccc(cc2[nH]c1=O)S(=O)(=O)N,-8.145960807800293
OCC12CCC(O1)c1c2cc2ccccc2c1,-8.145942687988281
Oc1ccc2c(c1)[o+]c(cc2)c1ccccc1,-8.145767211914062
Oc1ccc(c(c1)COCc1cc(O)cc(c1O)Cl)O,-8.145525932312012
O[C@@H]1CN2C(=O)CS[C@@H]2[C@@H]([C@@H]1O)O,-8.145503997802734
OC[C@H]1OC[C@@H]([C@H]([C@@H]1O)OC(=O)c1cc(O)c(c(c1)O)O)O,-8.145405769348145
C[C@H]([C@H]1O[C@@H](C[C@H]([C@H]1O)O)C(=O)[O-])O,-8.14459228515625
Oc1ccc2c(c1)nc1c(n2)ccc(c1)O,-8.143813133239746
OCCCc1c(O)ccc2c1CCO2,-8.143369674682617
